CAMIS,ZIPCODE,INSPECTION_DATE,SCORE,GRADE
41681367,11418,9/1/2022,33,C
50108779,10036,5/5/2022,21,B
50104253,11358,4/23/2022,5,A
41595076,11360,8/31/2021,21,B
41257427,11217,4/6/2018,19,B
50118223,10001,3/10/2022,18,B
41038600,11205,2/10/2022,12,A
50107521,10011,7/13/2022,13,A
50105927,10009,12/1/2021,19,B
41313271,11419,9/3/2019,11,A
50044250,11375,2/8/2020,25,B
50055248,10030,5/24/2018,9,A
50089626,10001,2/12/2020,7,A
50081701,11428,5/23/2019,17,B
50107237,10472,6/2/2022,31,C
50011738,11354,10/8/2019,13,A
50008669,10003,8/9/2018,13,A
40363565,11379,8/9/2019,26,B
41678996,10451,6/19/2018,43,C
41608836,11209,6/27/2019,15,B
41696796,10044,7/15/2022,10,A
41370345,11103,11/18/2019,12,A
41711813,10065,7/22/2016,9,A
50099233,11694,6/8/2022,7,A
50033875,10309,1/23/2020,9,A
50000710,11218,3/20/2019,18,B
41476400,10033,7/29/2019,21,B
40885315,10022,10/29/2019,10,A
50084165,10306,7/31/2019,11,A
50013897,11222,5/22/2018,20,B
50046205,11368,10/18/2022,10,A
50099977,10036,2/6/2020,2,A
50018732,10002,9/3/2021,11,A
50003964,10023,9/17/2019,9,A
50034724,11207,4/21/2022,7,A
50101797,10002,9/8/2021,12,A
50075214,10302,2/11/2020,12,A
41452375,10014,6/29/2019,9,A
41121169,10466,12/13/2018,12,A
41578481,11361,10/19/2022,42,C
50074043,11370,5/20/2022,45,C
50047645,10305,4/20/2017,10,A
50090045,11355,10/9/2019,18,B
50066286,11420,8/29/2022,49,C
40365166,10014,6/17/2019,26,B
50010991,10019,12/17/2019,14,B
41480215,11223,10/24/2019,9,A
50090461,11354,11/4/2019,17,B
40381720,10009,1/6/2022,9,A
50016770,10128,3/22/2018,12,A
50063156,10451,10/15/2019,19,B
41659494,10036,5/29/2016,6,A
50047960,11368,4/24/2018,17,B
50101200,10462,1/6/2020,13,A
50052060,10033,8/9/2021,47,C
40379746,10022,1/16/2019,19,B
50080757,11204,5/12/2022,22,B
50061519,11217,3/24/2022,9,A
50011892,10036,4/5/2019,12,A
50017047,10023,4/7/2022,0,A
40795021,10022,3/12/2019,12,A
40819976,11361,1/13/2020,8,A
50005480,10022,7/23/2018,22,B
41018146,11101,10/17/2019,16,B
50034055,11229,4/12/2022,27,B
50118276,10036,8/3/2022,22,B
50086462,11435,8/22/2019,24,B
50093635,11221,8/30/2019,5,A
50044507,11235,11/2/2016,38,C
50092688,11426,8/31/2019,19,B
50003531,10462,8/2/2019,22,B
41339329,11238,12/15/2018,13,A
41168644,11235,8/11/2021,9,A
50098453,11236,11/19/2019,49,C
50045124,11234,6/22/2018,25,B
50010496,10027,2/3/2020,5,A
50039683,10463,12/9/2019,17,B
50059676,10004,4/15/2019,11,A
50069610,10303,1/23/2020,13,A
50114940,11101,11/8/2021,11,A
50063001,10029,7/18/2019,12,A
50108148,10455,2/2/2022,2,A
50063937,11372,11/25/2019,16,B
50035260,11237,4/4/2022,11,A
50075574,11434,7/6/2022,26,B
40386425,11385,7/26/2021,9,A
50013837,11375,8/27/2018,22,B
41477315,10025,10/7/2022,4,A
50072352,10013,6/7/2022,0,A
41649359,10121,9/27/2016,11,A
50068727,11362,2/11/2020,7,A
50096033,11222,3/10/2020,7,A
50089807,10075,8/15/2019,6,A
41164678,10036,8/30/2017,12,A
40374974,10019,7/26/2019,26,B
50082789,11356,11/6/2019,10,A
50064699,11237,5/5/2022,10,A
50047230,10036,2/20/2020,15,B
50072849,10027,9/21/2018,12,A
50093494,11417,8/15/2019,28,C
41164203,11204,3/29/2022,17,B
50103023,10018,9/1/2021,31,C
41353366,11102,8/22/2019,16,B
50122625,11416,8/17/2022,11,A
40716141,10002,8/23/2016,9,A
50106367,10458,8/12/2022,10,A
50063937,11372,7/25/2019,5,A
41300049,11236,10/3/2019,26,B
50071604,11215,7/15/2019,9,A
50052642,10019,5/21/2019,12,A
50101055,10474,10/22/2021,41,C
40796794,11203,3/6/2019,19,B
41644679,10463,2/27/2018,8,A
50101071,11423,12/10/2019,18,B
50104486,10003,10/20/2022,22,B
41629150,11106,6/19/2019,12,A
41614210,10021,10/3/2018,17,B
50069922,10023,10/1/2019,8,A
50060008,10021,8/19/2019,10,A
50001014,10461,8/24/2022,54,C
50002654,11378,9/17/2019,10,A
50015406,11354,8/10/2019,13,A
50106747,11229,12/15/2021,38,C
50102558,10014,12/1/2021,2,A
50050991,10016,8/18/2022,21,B
50035307,11206,2/9/2018,0,A
50050304,10013,3/16/2020,12,A
40364362,10019,6/23/2018,10,A
50045367,10460,6/9/2022,30,C
50045493,10023,4/3/2018,2,A
41527419,11426,9/1/2021,21,B
50040518,11222,5/24/2018,7,A
41017876,11231,8/12/2016,0,A
50090510,11220,7/3/2019,10,A
41188476,10013,7/29/2019,21,B
50114127,10013,11/30/2021,13,A
41489737,10065,7/29/2019,10,A
50119521,10017,3/4/2022,11,A
50102771,11233,10/18/2022,9,A
50018035,11354,4/4/2019,5,A
50105367,10003,1/14/2022,9,A
50088024,10039,3/11/2022,20,B
50112015,11434,5/4/2022,28,C
41710782,11378,3/21/2019,20,B
40576196,10021,7/29/2021,2,A
50107649,10314,12/7/2021,10,A
41439298,10029,4/18/2022,24,B
40623604,10024,3/4/2020,10,A
41349736,10012,1/29/2019,8,A
50045375,10461,9/2/2022,5,A
50041966,10016,3/20/2019,14,B
41138136,11225,4/13/2022,5,A
50014098,11211,9/3/2021,20,B
50050178,11373,7/13/2022,0,A
50052463,10465,11/16/2018,10,A
40991266,10028,8/8/2019,10,A
50080616,11435,1/27/2022,6,A
40369158,10301,7/21/2021,2,A
50076978,11212,1/28/2020,20,B
41631435,11234,9/4/2019,10,A
41583046,11217,3/19/2019,13,A
40604769,10025,6/27/2019,30,C
50107941,10032,1/3/2022,66,C
41615012,10302,1/22/2020,10,A
40873138,10031,9/15/2022,40,C
50117891,11103,8/11/2022,14,B
50094412,11220,1/8/2020,28,C
50102262,11214,8/26/2021,23,B
41538513,10012,2/8/2020,22,B
50007907,11226,3/30/2022,4,A
50003764,11226,10/28/2019,10,A
40813634,10036,8/22/2019,38,C
50017455,11419,8/1/2019,25,B
50048673,11102,10/16/2019,12,A
50034542,11372,9/13/2019,27,B
50036483,11385,10/12/2022,32,C
40720393,10308,9/2/2022,12,A
50055515,11377,9/23/2019,11,A
50098533,11422,5/17/2022,22,B
50069432,10463,2/19/2020,16,B
50038241,11211,2/25/2020,12,A
41640824,10472,4/18/2022,0,A
41623268,10016,3/13/2019,13,A
41686481,11249,5/11/2019,18,B
50072858,10312,9/25/2018,5,A
50012093,10003,6/12/2019,9,A
41710752,11210,1/19/2022,12,A
40852659,10011,5/1/2019,41,C
50127684,10031,9/30/2022,65,C
40374192,10028,11/8/2019,5,A
50084089,11203,8/12/2019,12,A
41193517,11419,9/25/2019,2,A
40842393,10016,10/25/2018,19,B
40391714,11372,10/25/2021,5,A
41687715,11236,5/3/2019,19,B
50088025,10039,8/21/2019,10,A
50108265,11218,10/14/2021,28,C
50014859,11222,2/3/2018,7,A
50105944,11214,8/30/2021,14,B
41439739,11385,11/16/2019,19,B
50043710,11226,11/7/2019,10,A
50085255,10013,12/19/2019,4,A
50079182,11217,9/17/2019,12,A
50010695,11106,6/22/2018,10,A
50109666,11216,12/9/2021,9,A
50071378,11231,2/20/2018,13,A
50042319,11238,1/14/2022,23,B
50016740,10039,10/4/2019,9,A
50000460,10457,9/13/2022,25,B
40707818,11106,1/3/2022,52,C
50004244,10011,12/18/2018,29,C
50072987,11207,7/6/2022,12,A
41304936,11215,1/8/2020,12,A
50045192,10456,5/20/2019,3,A
50085797,11106,4/1/2019,13,A
50108454,10075,11/30/2021,35,C
41577301,10011,4/4/2019,13,A
41574708,10312,2/20/2019,21,B
41292582,10453,4/19/2022,24,B
50000980,11214,3/16/2022,13,A
40388253,10462,3/10/2022,12,A
41631965,11229,8/24/2022,10,A
40717234,10461,4/4/2019,35,C
41396664,10451,8/14/2019,12,A
50071925,11232,4/15/2022,12,A
50067979,11214,3/16/2022,25,B
41499986,11365,10/12/2018,24,B
50098363,11385,9/27/2022,7,A
50093639,11421,7/2/2019,12,A
50002085,11104,3/15/2022,9,A
41092640,11223,9/24/2019,12,A
50100294,10036,12/10/2019,48,C
41126771,11228,9/6/2022,13,A
50109268,10022,12/16/2021,12,A
50015405,10462,3/16/2020,9,A
50077960,11373,8/21/2019,2,A
50102673,11218,8/16/2021,21,B
50035264,11362,3/5/2020,26,B
40399770,11229,2/13/2020,12,A
50084407,10456,1/7/2020,24,B
50086965,11377,2/4/2022,11,A
41624665,10012,10/20/2022,2,A
41649581,11228,3/3/2022,9,A
50105294,11217,9/28/2021,16,B
41316653,10457,9/11/2019,12,A
50099168,11220,11/7/2019,12,A
50051365,10462,6/14/2022,0,A
50099436,10022,11/13/2019,9,A
40869272,10021,4/29/2019,10,A
50099780,11215,1/8/2020,13,A
50005654,10467,8/19/2021,53,C
50059972,11216,3/1/2022,8,A
41598070,11103,7/16/2019,11,A
40624458,11358,4/4/2018,12,A
50040796,11694,5/1/2019,12,A
50100057,10002,1/6/2020,44,C
50035265,10280,7/12/2022,19,B
41576495,11372,2/20/2020,11,A
50066300,11205,9/7/2022,10,A
50097237,10009,8/10/2022,57,C
41037299,11385,4/3/2019,13,A
41244494,11230,5/9/2019,12,A
50093095,10019,12/20/2019,13,A
40847914,10461,5/15/2019,25,B
50037777,10021,7/14/2022,13,A
50065189,11203,11/12/2019,7,A
50111618,10014,2/16/2022,23,B
50045209,11421,7/6/2022,0,A
50064439,11235,9/1/2021,5,A
50094357,11236,10/7/2019,17,B
50067267,10011,8/2/2019,5,A
50119048,11218,2/16/2022,12,A
50046659,10012,9/5/2019,12,A
50095664,11101,2/3/2020,24,B
50067426,10016,5/17/2019,11,A
40719059,10003,10/21/2019,13,A
50121882,11355,8/25/2022,12,A
50088759,10014,8/20/2021,19,B
50088405,11213,4/23/2019,13,A
50015019,10007,4/25/2022,12,A
40395343,10013,2/9/2022,33,C
40836314,11372,3/9/2022,28,C
50059827,11364,3/8/2018,7,A
50006002,10022,9/18/2017,25,B
50082095,10016,7/9/2019,23,B
50088242,11201,11/18/2019,27,B
41175823,11428,8/16/2021,10,A
41468415,10016,10/13/2016,9,A
41206802,10458,9/11/2019,10,A
50102835,11385,7/21/2021,16,B
50062488,10019,4/16/2019,43,C
50086128,11220,8/16/2021,10,A
40680918,10028,3/1/2018,13,A
41335681,11220,8/9/2021,4,A
41581830,10011,8/28/2019,39,C
50076453,10002,12/3/2019,0,A
50073063,11212,4/2/2019,12,A
40840124,10458,2/12/2020,3,A
50085980,10457,8/11/2021,0,A
50004655,11222,6/19/2019,8,A
50058139,10012,12/10/2019,26,B
40392724,10016,9/26/2019,22,B
50080081,10018,5/14/2019,82,C
40823884,10471,4/9/2019,7,A
41685823,10007,3/22/2022,26,B
50088137,10029,9/20/2022,12,A
40520604,11375,8/2/2021,2,A
41251802,11372,10/28/2019,24,B
50103385,11365,10/12/2022,10,A
41686653,11206,2/13/2017,29,C
50072637,11236,9/14/2019,13,A
41287495,11226,8/17/2019,32,C
50046456,11208,9/29/2022,27,B
50091847,11435,10/19/2021,19,B
50086659,10467,4/26/2022,0,A
41249648,10022,3/14/2018,20,B
41411827,10003,1/13/2022,13,A
41690495,10003,7/20/2022,10,A
50013941,11235,8/25/2021,10,A
41019069,11226,7/22/2021,13,A
41317827,11234,10/31/2019,12,A
41706118,10459,10/8/2019,22,B
50007431,11373,4/24/2019,13,A
40889676,11372,6/25/2019,13,A
50055557,11228,2/21/2020,10,A
50109440,10009,12/7/2021,15,B
50014375,11229,2/11/2020,22,B
50050113,10022,3/26/2019,5,A
40662141,11374,2/2/2022,27,B
50057031,10304,3/3/2020,12,A
41486245,11238,10/9/2019,12,A
40958354,11235,10/13/2022,10,A
41571471,11435,8/3/2021,5,A
41040365,10012,8/11/2022,19,B
50044531,10009,7/3/2019,2,A
41680991,10022,9/24/2019,11,A
41640011,11217,8/18/2021,29,C
41283023,10003,2/20/2020,9,A
50070170,10002,3/29/2019,25,B
50103094,11368,9/15/2021,12,A
50057031,10304,3/31/2022,16,B
50076263,11040,8/31/2022,10,A
50108934,10002,1/12/2022,11,A
50001484,11220,9/30/2019,4,A
40761262,10019,11/18/2016,9,A
41645519,10469,5/26/2022,12,A
50091099,11216,9/29/2022,47,C
50108559,11235,10/1/2021,9,A
50105720,10011,12/1/2021,10,A
50106610,11102,11/8/2021,25,B
50059256,10312,2/14/2018,20,B
50119320,10456,8/25/2022,139,C
50069543,10012,4/24/2019,53,C
50108675,10011,1/25/2022,7,A
50059269,10036,6/29/2018,19,B
50042411,10033,12/17/2019,10,A
50107844,10024,3/10/2022,14,B
50008154,11106,6/2/2022,17,B
50071993,11211,9/11/2019,10,A
50045328,10469,5/8/2019,4,A
50005134,11249,9/11/2016,7,A
41428580,11379,11/23/2019,31,C
41370589,11220,3/28/2022,26,B
50090045,11355,5/13/2019,17,B
41316105,11354,3/15/2022,12,A
50092698,10075,8/8/2022,13,A
50068762,11208,5/18/2022,21,B
50001649,10065,1/15/2019,11,A
41604098,11354,7/9/2019,10,A
50063929,10011,6/7/2017,2,A
40402007,11103,1/9/2020,16,B
50066469,11419,9/18/2019,21,B
50051839,11209,5/2/2019,13,A
50098572,10018,12/2/2019,34,C
50058916,10019,1/30/2020,13,A
50053337,11211,10/16/2019,27,B
41681345,11435,10/10/2019,10,A
50057912,10019,7/15/2019,24,B
41444866,11211,1/3/2022,31,C
50083753,11375,3/5/2020,6,A
40363834,10305,10/1/2019,11,A
41575487,10010,10/15/2019,18,B
50108325,11203,9/27/2021,5,A
40759944,11215,7/22/2021,12,A
50068339,10308,7/20/2022,19,B
50044651,11432,3/1/2022,13,A
50094413,11218,7/11/2019,12,A
41464273,10452,10/2/2019,13,A
50068980,10452,1/2/2020,12,A
50048250,10022,7/25/2022,22,B
50061558,10027,11/8/2019,12,A
41136521,11105,8/1/2022,7,A
50013837,11375,4/3/2019,22,B
50002764,11205,12/19/2019,12,A
40899767,10003,9/14/2022,6,A
41552592,11201,5/30/2019,9,A
40610087,10019,3/30/2019,21,B
50098045,11208,11/12/2019,9,A
50089371,11377,2/27/2020,19,B
50044578,11235,7/29/2021,12,A
50002464,10002,8/27/2019,10,A
50089084,11428,3/13/2020,31,C
50006735,10029,3/23/2022,11,A
50096218,11434,11/1/2019,22,B
40423976,11434,10/19/2022,12,A
50003015,10038,8/1/2019,11,A
50040554,11201,4/28/2022,28,C
40845101,10019,3/9/2022,19,B
50003174,10003,3/6/2019,12,A
50007733,10454,10/9/2019,11,A
41693280,10010,12/7/2018,7,A
50033234,10467,7/7/2022,0,A
50109836,10028,12/9/2021,14,B
50070677,11217,7/23/2019,12,A
50044782,10121,5/30/2019,9,A
50097467,10007,12/20/2019,8,A
50080197,11355,7/18/2022,37,C
41429791,10029,3/1/2022,12,A
50112098,11354,9/15/2021,8,A
41641204,11207,1/27/2022,27,B
50000351,11106,2/22/2020,13,A
50018482,11385,3/8/2019,9,A
50040013,11420,10/8/2019,38,C
40879743,10012,1/19/2022,0,A
50084080,10471,1/30/2020,12,A
50045112,10121,5/29/2018,0,A
40399340,11220,7/29/2021,13,A
50060077,11229,8/10/2022,2,A
40365226,11226,12/1/2021,9,A
41196536,11224,8/26/2021,18,B
41710633,10018,1/24/2020,14,B
41474954,10011,4/30/2019,28,C
41629235,10003,8/17/2021,18,B
50114626,10019,10/5/2022,13,A
50072370,10462,3/30/2019,2,A
50042642,11201,5/20/2019,10,A
50119808,10003,9/22/2022,10,A
50114214,10468,6/24/2022,39,C
50006741,10018,10/24/2019,19,B
50002115,10471,2/18/2020,9,A
50082395,11369,8/5/2022,12,A
41009780,11367,7/20/2021,18,B
50108261,11205,8/5/2021,11,A
50071972,10035,1/28/2022,17,B
50086247,11357,6/21/2022,7,A
50087766,11385,6/26/2019,4,A
41589520,10018,9/27/2019,12,A
50107338,11367,1/11/2022,21,B
50076500,10016,6/5/2018,27,B
41331076,10014,1/14/2019,6,A
50092359,10010,10/18/2021,53,C
40389356,10025,7/10/2019,8,A
41258524,11220,10/4/2022,7,A
50080739,10016,1/21/2020,0,A
41421846,11207,9/30/2021,7,A
40811162,10024,5/28/2019,11,A
50091598,10033,1/9/2020,29,C
50055559,11233,1/4/2020,16,B
50053898,11379,9/29/2022,24,B
41293446,10003,6/17/2019,13,A
50067975,11366,8/23/2021,12,A
41574708,10312,4/3/2019,27,B
41327047,11211,2/16/2022,0,A
50125709,10467,10/11/2022,12,A
50013555,10031,11/22/2017,20,B
40545543,10024,5/22/2019,2,A
50098356,11220,5/18/2022,26,B
50018140,10012,11/20/2018,5,A
50070414,11233,11/20/2019,22,B
50036616,11103,5/24/2022,38,C
50059778,11211,7/22/2022,52,C
50055033,11418,12/2/2019,9,A
41199571,10002,1/11/2022,5,A
50004065,11232,6/26/2019,0,A
50003708,10038,1/19/2022,39,C
41471314,10007,1/20/2022,29,C
50076665,11205,2/24/2022,11,A
41400142,10460,4/5/2022,13,A
41262792,10032,7/22/2019,13,A
50092806,11215,9/19/2019,11,A
50000060,11230,6/7/2019,12,A
50058412,10452,2/2/2022,25,B
50074726,10003,7/11/2018,20,B
50107367,11435,8/8/2022,28,C
40720288,10021,8/15/2019,20,B
50112711,11377,7/19/2021,2,A
41716200,10455,8/28/2019,33,C
41676904,10001,4/19/2022,12,A
50040061,11216,12/28/2019,31,C
50070313,10022,7/20/2021,10,A
50060047,10018,8/31/2021,14,B
50011205,11354,11/20/2019,0,A
50068727,11362,11/27/2018,12,A
50080311,10018,4/19/2019,13,A
41414797,10024,7/25/2018,27,B
41263597,11249,8/10/2021,32,C
50104980,10467,8/30/2021,28,C
50070412,10462,6/15/2022,18,B
50013726,10302,8/30/2021,22,B
50104171,10007,6/7/2022,10,A
50073021,11206,5/17/2022,37,C
41310522,11103,5/19/2022,9,A
50046513,11101,8/31/2022,10,A
41708165,11373,5/4/2022,21,B
50102295,10018,10/20/2022,10,A
50060814,11354,2/3/2020,19,B
50056033,11368,10/1/2019,25,B
50107687,10034,2/16/2022,27,B
50048378,10024,6/2/2022,11,A
50044515,11209,6/2/2022,13,A
50000953,10128,1/25/2017,4,A
41674170,11373,6/11/2016,11,A
50013978,11368,5/24/2022,12,A
50004464,11372,11/7/2019,4,A
41655458,11361,1/26/2022,13,A
50072348,10118,10/9/2019,27,B
41335396,11235,6/14/2019,38,C
41536786,11211,6/13/2019,11,A
41669453,11213,8/27/2021,25,B
50015676,11217,5/16/2022,93,C
50106304,11373,3/28/2022,29,C
41274838,11375,2/17/2022,8,A
41569979,10282,4/8/2019,12,A
50077250,10453,8/13/2019,12,A
50071005,10460,4/24/2018,11,A
50005327,11218,10/24/2019,12,A
50057983,11368,11/19/2019,15,B
41591336,11420,12/31/2018,9,A
41427683,10019,3/30/2022,47,C
41629960,11102,9/17/2019,11,A
50054344,10004,7/26/2022,22,B
41706664,10002,10/21/2019,7,A
50056559,10314,3/4/2020,12,A
41698687,10455,7/28/2021,10,A
50073316,11217,7/19/2021,9,A
50110899,11226,8/9/2022,34,C
50001867,10167,6/7/2019,7,A
50122822,10036,8/18/2022,2,A
41720461,11418,3/5/2020,12,A
50100171,10025,7/8/2022,16,B
50107805,11420,8/6/2021,18,B
50101375,11222,10/20/2022,24,B
50088388,11211,10/15/2019,0,A
50000060,11230,5/25/2019,29,C
41337043,11235,10/3/2022,6,A
50120357,10014,4/22/2022,34,C
50119363,11373,5/12/2022,89,C
50009225,11238,8/28/2019,11,A
50109204,10029,6/27/2022,32,C
50033000,11209,11/13/2019,50,C
40597923,11235,8/13/2018,3,A
41017547,10038,11/8/2019,10,A
50049489,11103,8/28/2018,12,A
50070309,11201,8/18/2022,13,A
50071397,11219,3/9/2020,37,C
40906355,10011,8/23/2021,21,B
50069856,11237,1/18/2022,11,A
50124029,10003,8/23/2022,10,A
50088413,10012,4/5/2022,26,B
40372357,10308,6/12/2019,34,C
41447856,10014,1/26/2022,27,B
41191561,11230,12/13/2019,9,A
50105365,10457,8/27/2021,10,A
50091703,11375,8/22/2019,13,A
50002580,10040,4/25/2019,11,A
50086810,11354,5/22/2019,2,A
41390818,11106,8/20/2019,22,B
50051701,10011,8/12/2019,19,B
50086274,10314,1/24/2022,9,A
50088847,11220,10/21/2019,2,A
40958104,11434,1/8/2020,13,A
50111382,11220,11/1/2021,10,A
50102366,11226,11/8/2021,24,B
50052463,10465,4/4/2018,7,A
50108743,10021,11/12/2021,13,A
50039403,11355,8/10/2022,7,A
50076434,10027,1/24/2020,19,B
50062880,10065,2/25/2019,18,B
50012107,11419,1/16/2020,33,C
50051282,10457,11/20/2017,13,A
50004599,10458,3/10/2022,0,A
50072968,10025,9/5/2019,12,A
41325953,10001,6/28/2019,32,C
41704669,11210,11/6/2019,11,A
50086667,11103,2/2/2022,13,A
50053717,10011,12/11/2019,10,A
50102137,11235,9/16/2021,13,A
41032365,10009,6/27/2019,13,A
50107687,10034,12/9/2021,15,B
40573338,10464,7/31/2019,13,A
50071833,11220,5/11/2022,27,B
41651838,10018,4/4/2019,12,A
50100914,10456,11/24/2021,20,B
50034453,11432,8/30/2021,8,A
40529979,11366,3/18/2019,20,B
50115694,10022,1/19/2022,13,A
41485097,10001,8/2/2021,12,A
50005991,11214,10/25/2022,23,B
50002139,11238,11/4/2019,11,A
50094412,11220,2/24/2022,24,B
50088643,10027,12/6/2019,8,A
41646811,10452,11/5/2016,8,A
50015094,11226,11/13/2019,55,C
50044262,11103,9/28/2022,12,A
41168203,10007,10/4/2019,12,A
50059089,11368,10/23/2019,31,C
50077861,10011,12/7/2018,9,A
50093018,11223,3/2/2022,12,A
41699711,11361,10/31/2019,18,B
50064481,11232,10/19/2019,8,A
41366039,11208,10/7/2019,20,B
50078195,10019,8/18/2022,19,B
50070784,10451,3/23/2022,29,C
40634937,10014,10/29/2019,17,B
50099783,11238,1/23/2020,7,A
50043976,11218,4/5/2017,21,B
41131836,10466,5/12/2022,9,A
50072975,10038,9/30/2022,27,B
50056505,11235,8/8/2022,86,C
50000938,11377,3/6/2017,11,A
41700146,11432,10/30/2019,6,A
50033249,10009,9/1/2022,10,A
41061923,11372,10/18/2019,13,A
50005171,11215,10/2/2019,29,C
50092622,11423,5/17/2022,0,A
41362005,11426,8/31/2021,28,C
50053940,11103,11/2/2018,47,C
41142210,10003,11/14/2019,11,A
50107955,11354,4/21/2022,10,A
50077080,10012,6/2/2022,11,A
41660253,11215,5/2/2022,31,C
50065684,11354,7/6/2018,21,B
50046648,11238,2/10/2022,41,C
50014059,11373,7/19/2022,27,B
50039517,11222,3/10/2020,10,A
50100619,11223,2/11/2020,24,B
50087832,11368,12/12/2019,11,A
50088962,10024,8/20/2019,5,A
50111805,10014,3/2/2022,24,B
50116101,11101,12/3/2021,2,A
41326097,10457,2/23/2022,4,A
40864834,11201,9/30/2019,11,A
41655550,10022,4/13/2022,38,C
50088444,10014,9/27/2021,19,B
41370481,10019,11/14/2019,40,C
41431239,10453,11/26/2019,20,B
50091187,10018,4/13/2022,17,B
50012822,11367,4/5/2022,0,A
50078116,10034,7/30/2019,9,A
50005071,10471,10/24/2019,22,B
50038038,10024,8/28/2019,8,A
50002890,11379,12/2/2021,10,A
50038814,11220,5/2/2022,10,A
50118455,11358,6/22/2022,37,C
50093775,11416,5/7/2022,30,C
50088270,10017,2/28/2022,23,B
50104366,10034,1/7/2022,0,A
50101256,10028,3/11/2022,28,C
50058710,11372,1/10/2022,29,C
50055123,11101,7/29/2021,12,A
41609204,10002,12/24/2019,9,A
50008108,10011,7/19/2019,0,A
50043628,10040,5/23/2017,11,A
50059415,10024,12/4/2019,41,C
50017921,11421,11/4/2019,13,A
50108600,11238,9/7/2022,44,C
50054365,10036,7/3/2019,12,A
50010994,11105,11/6/2019,11,A
50077403,11102,8/6/2019,12,A
50040306,11232,6/10/2019,12,A
50113446,10003,6/8/2022,8,A
50107995,11215,10/4/2021,15,B
41424828,11225,2/4/2020,11,A
40397625,11234,7/19/2021,19,B
50076583,10025,8/16/2022,27,B
41185899,10001,9/20/2022,18,B
50108667,10024,3/23/2022,0,A
40923379,11385,3/9/2022,10,A
50013774,10013,4/1/2022,23,B
50118387,11102,6/10/2022,12,A
41348065,11358,11/18/2021,7,A
50100420,10013,1/24/2020,13,A
50045647,10002,9/16/2022,12,A
41349101,11215,3/9/2020,10,A
50102076,11101,12/3/2021,13,A
50098510,10013,9/17/2021,0,A
50040360,11213,12/6/2019,54,C
50079668,11103,4/22/2022,0,A
40483195,10011,12/18/2018,13,A
40694764,11211,2/7/2022,18,B
50066620,10021,8/19/2019,13,A
41257592,10469,5/26/2022,11,A
50073601,10023,3/6/2020,19,B
50039990,10010,12/19/2019,7,A
41433469,10271,4/5/2022,13,A
41332873,10025,8/16/2022,8,A
50077989,10003,5/26/2022,10,A
40368338,10028,6/7/2017,13,A
50040819,10301,2/9/2022,12,A
50095135,11385,9/21/2019,13,A
50050379,11354,3/10/2020,9,A
50033380,11106,6/1/2019,0,A
41632039,10029,3/8/2022,30,C
41180600,11368,6/27/2019,26,B
50074020,10022,5/29/2019,2,A
41286260,11238,7/25/2019,22,B
41396643,10451,7/25/2017,0,A
50016101,10454,12/6/2019,9,A
50100251,10029,2/3/2020,13,A
41044538,10314,5/19/2022,5,A
50099119,10002,2/14/2020,23,B
50077882,10018,12/26/2019,2,A
41268058,10038,2/23/2022,27,B
41017379,11231,3/28/2022,11,A
50014500,11221,2/13/2019,13,A
41246004,10028,3/7/2019,12,A
41241630,10035,8/9/2021,13,A
50087218,11207,6/5/2019,4,A
50056175,11249,8/3/2021,23,B
50095043,10016,7/29/2022,79,C
41432588,10022,3/28/2022,7,A
41095546,10011,1/14/2020,11,A
50103207,11211,10/15/2021,13,A
50007853,11205,1/24/2022,10,A
50060315,11211,10/22/2022,34,C
50036714,10463,5/3/2022,12,A
40395892,10021,3/28/2019,13,A
40928958,10017,1/9/2020,4,A
50100535,11249,3/11/2020,12,A
41391952,11361,4/11/2022,13,A
50057279,10002,1/4/2019,12,A
50045318,10463,8/19/2022,23,B
41706329,10007,10/31/2019,13,A
50110660,10019,8/9/2021,14,B
41611748,10023,5/18/2018,10,A
50040419,11354,10/4/2018,7,A
50068228,10463,11/14/2019,12,A
41387345,11211,8/8/2022,4,A
50046429,11368,3/6/2020,5,A
50076652,11222,5/24/2022,0,A
50052262,11201,5/9/2019,12,A
50116258,10024,9/27/2022,50,C
50064045,10013,4/5/2022,10,A
